Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,ET10_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
28/08/2013,48.00,1.30,194.00,17.50,355.00,12.60,5.30,4.70,90.50,14.00,-1.40,-4.40,4.80,1007.50,0.50,3.76,1.50
29/08/2013,276.00,2.10,227.00,9.30,232.00,1.60,3.50,2.20,77.20,12.20,2.30,-0.10,5.00,1016.40,8.70,13.46,1.00
30/08/2013,251.00,2.90,176.00,7.70,213.00,0.00,7.50,6.30,82.90,10.90,3.50,-0.60,7.40,1028.30,3.70,7.78,1.80
31/08/2013,37.00,3.50,64.00,10.80,442.00,0.00,5.50,4.40,82.10,11.90,-2.40,-6.20,3.70,1030.80,10.10,14.83,0.90
9/01/2013,31.00,2.10,53.00,10.30,253.00,0.20,5.70,4.80,86.40,12.00,-1.70,-4.90,4.40,1034.00,9.10,14.74,1.60
9/02/2013,14.00,0.90,70.00,8.80,376.00,0.00,5.60,5.00,90.10,12.50,-2.90,-6.60,3.50,1034.20,10.00,15.46,1.40
9/03/2013,312.00,1.10,222.00,9.30,344.00,0.60,7.20,6.60,90.90,15.90,0.50,-3.90,4.70,1025.00,9.20,15.40,1.50
9/04/2013,197.00,11.10,180.00,22.60,647.00,13.80,6.20,5.60,90.10,8.80,4.20,-0.30,7.00,1011.10,0.00,4.45,1.90
9/05/2013,225.00,4.10,241.00,12.90,296.00,0.20,5.30,4.30,84.00,11.20,3.00,0.60,5.20,1025.20,4.10,10.53,0.90
9/06/2013,62.00,2.20,69.00,6.20,127.00,0.00,6.70,5.20,77.80,15.50,-0.70,-3.80,4.60,1016.60,4.50,10.28,1.60
9/07/2013,9.00,0.80,320.00,13.40,376.00,0.00,10.30,7.80,67.80,18.50,0.80,-1.90,5.40,1011.40,8.80,14.18,1.30
9/08/2013,211.00,3.40,316.00,13.40,342.00,0.00,10.30,8.10,72.20,13.80,7.60,1.60,7.70,1007.50,8.50,13.90,2.30
9/09/2013,197.00,4.80,69.00,11.80,330.00,0.00,9.80,8.00,76.10,12.90,3.20,-2.40,6.10,1005.30,9.70,12.63,2.30
9/10/2013,11.00,4.20,317.00,37.10,608.00,2.80,9.20,6.30,61.60,19.90,2.50,-3.70,6.00,1003.60,6.20,12.90,1.70
9/11/2013,9.00,4.10,312.00,21.60,495.00,2.80,15.80,14.00,81.40,21.10,9.20,6.80,11.10,994.80,6.40,12.76,3.80
9/12/2013,290.00,8.00,315.00,16.50,397.00,0.00,13.80,7.90,38.00,16.30,8.30,1.30,8.40,1000.20,10.70,16.90,2.40
13/09/2013,276.00,1.10,311.00,9.80,231.00,0.00,9.50,6.10,56.20,15.50,0.80,-3.40,6.10,1004.70,9.70,16.96,3.80
14/09/2013,220.00,2.20,185.00,11.30,394.00,1.00,8.70,7.30,80.20,14.30,2.50,-2.70,6.50,1002.20,9.30,17.72,2.30
15/09/2013,248.00,4.30,213.00,18.00,235.00,0.00,6.30,3.30,55.80,9.90,3.70,0.30,6.80,1015.50,8.40,15.06,2.20
16/09/2013,3.00,1.60,72.00,7.20,217.00,0.00,6.80,5.00,73.10,14.70,-3.50,-6.30,4.10,1011.30,10.90,18.32,2.30
17/09/2013,248.00,3.40,192.00,14.90,339.00,0.00,8.50,5.70,61.90,11.40,0.80,-2.60,7.00,1022.10,8.80,16.01,1.90
18/09/2013,46.00,3.40,91.00,7.70,270.00,0.00,6.80,5.30,77.40,13.60,-1.20,-6.00,4.90,1023.60,9.50,18.87,2.00
19/09/2013,183.00,1.60,80.00,9.30,262.00,0.00,5.90,5.90,99.20,15.50,0.70,-1.20,6.20,1017.80,3.10,11.55,2.10
20/09/2013,256.00,1.90,87.00,8.20,289.00,0.00,8.80,8.10,89.80,16.10,5.10,2.90,8.40,1006.20,0.70,8.33,1.50
21/09/2013,327.00,3.40,342.00,11.30,195.00,5.00,15.40,11.30,57.70,15.60,5.80,3.10,9.90,1003.40,0.20,3.95,1.60
22/09/2013,226.00,3.00,233.00,8.20,217.00,4.20,8.60,8.40,97.50,12.10,6.90,4.70,9.40,1005.60,0.00,4.50,1.00
23/09/2013,206.00,0.90,208.00,8.20,219.00,0.00,12.10,11.40,91.80,14.40,6.60,4.30,9.60,1010.00,4.10,12.37,0.70
24/09/2013,62.00,2.80,75.00,9.80,355.00,1.00,10.20,9.90,95.50,12.20,9.40,8.90,10.50,1023.80,0.40,7.30,1.40
25/09/2013,248.00,0.70,205.00,9.80,474.00,1.60,8.30,7.80,92.90,9.70,7.30,7.10,9.50,1014.20,0.00,6.01,1.10
26/09/2013,234.00,4.90,198.00,14.90,271.00,0.00,8.70,8.20,92.80,17.30,7.50,6.70,9.40,1003.50,8.80,18.12,1.00
27/09/2013,68.00,1.90,77.00,15.40,388.00,0.40,11.60,9.80,78.00,14.50,3.00,0.20,8.80,1006.40,7.30,16.50,2.90
28/09/2013,332.00,1.60,196.00,12.90,397.00,2.80,11.70,9.40,72.50,17.60,4.10,0.80,8.90,988.90,0.00,11.40,2.00
29/09/2013,245.00,3.80,239.00,8.20,264.00,0.00,7.90,7.60,95.30,12.50,7.40,6.30,9.50,1002.40,0.00,8.04,2.10
30/09/2013,223.00,2.40,90.00,7.70,259.00,0.00,8.30,8.00,95.30,14.80,7.80,7.10,9.60,1008.10,5.40,11.47,1.40
10/01/2013,68.00,2.80,76.00,8.80,332.00,0.00,11.10,10.40,91.00,16.80,2.80,0.40,7.60,1013.40,9.40,18.41,1.90
10/02/2013,71.00,2.20,318.00,15.40,280.00,0.20,11.40,9.70,79.00,19.80,8.00,4.00,9.50,1007.60,0.00,6.44,2.00
10/03/2013,71.00,4.50,71.00,8.80,261.00,0.00,11.80,10.50,84.10,17.20,8.10,4.70,10.20,1013.20,4.60,15.17,2.10
10/04/2013,214.00,1.90,191.00,8.20,208.00,0.00,14.40,13.00,84.30,18.60,7.40,5.10,10.50,1010.20,9.10,18.96,2.40
10/05/2013,0.00,0.00,69.00,7.20,271.00,0.00,10.60,10.20,94.20,18.80,6.10,3.80,11.30,1013.30,5.50,17.26,2.50
10/06/2013,23.00,1.80,302.00,11.30,437.00,0.00,10.20,10.20,100.00,24.70,9.20,10.00,12.30,1003.10,7.60,19.14,2.60
10/07/2013,293.00,7.70,311.00,17.50,264.00,10.80,16.70,11.20,46.60,16.80,10.00,10.90,13.00,996.20,6.00,7.06,4.20
10/08/2013,172.00,2.10,252.00,6.70,289.00,24.40,6.30,5.90,94.00,7.00,5.90,6.80,9.90,1004.40,0.00,2.45,2.20
10/09/2013,248.00,4.60,171.00,12.90,316.00,1.20,5.50,5.10,93.40,9.60,3.00,3.00,7.80,1004.20,0.20,8.16,0.40
10/10/2013,20.00,3.90,262.00,9.80,286.00,0.00,4.70,3.60,82.00,14.40,-4.00,-4.80,4.50,1000.30,3.60,12.26,1.10
10/11/2013,281.00,1.30,75.00,9.80,364.00,1.80,8.00,7.30,89.70,12.90,4.60,3.20,8.10,993.10,1.20,12.88,1.70
10/12/2013,270.00,3.30,240.00,18.00,173.00,5.80,9.00,7.50,79.30,16.60,5.10,3.70,8.60,993.10,7.40,18.64,1.80
13/10/2013,68.00,2.30,320.00,14.90,512.00,0.00,8.50,7.20,82.00,21.70,0.10,-0.20,7.70,1004.70,7.70,20.68,2.70
14/10/2013,321.00,6.30,329.00,21.60,407.00,4.60,18.80,12.50,43.40,21.10,8.60,4.60,10.90,993.00,2.00,8.72,3.60
15/10/2013,96.00,1.10,157.52,18.00,368.00,2.60,9.70,8.20,80.40,16.40,3.80,0.70,8.40,997.50,9.30,18.99,2.90
16/10/2013,54.00,0.40,79.00,10.80,333.00,0.00,5.90,4.50,78.70,13.70,0.00,-3.00,7.30,1006.80,11.30,23.51,3.10
17/10/2013,99.00,1.80,283.00,10.30,399.00,0.00,12.30,9.70,69.10,22.90,5.80,1.20,9.40,1011.50,6.40,19.58,3.00
18/10/2013,14.00,6.20,293.00,19.60,559.00,0.00,17.10,11.90,50.40,24.10,11.70,8.20,11.60,1008.30,7.00,20.01,4.20
19/10/2013,76.00,5.30,70.00,8.80,258.00,0.00,12.40,9.60,67.80,17.80,6.90,3.70,10.60,1022.60,11.20,23.95,6.10
20/10/2013,192.00,1.40,67.00,9.30,256.00,0.00,12.80,10.60,74.00,23.30,4.10,2.10,10.40,1020.70,6.20,22.41,4.00
21/10/2013,76.00,1.80,318.00,21.60,584.00,0.00,16.60,9.70,34.70,22.00,6.20,4.10,11.30,1011.90,3.10,13.37,3.80
22/10/2013,211.00,10.10,207.00,14.90,303.00,0.20,11.90,10.80,87.10,12.80,11.80,10.20,13.20,1005.50,0.00,7.03,5.40
23/10/2013,183.00,1.70,66.00,14.90,580.00,0.60,9.70,9.20,93.00,17.60,3.50,0.80,10.60,1018.50,4.10,18.59,1.50
24/10/2013,76.00,4.40,320.00,19.00,529.00,0.60,17.60,13.60,61.40,26.30,9.50,8.80,12.10,1000.30,9.90,23.18,2.80
25/10/2013,9.00,3.40,295.00,18.50,569.00,1.40,15.80,14.00,80.80,20.80,12.60,7.30,13.80,991.80,10.00,22.65,5.80
26/10/2013,9.00,7.90,311.00,26.80,735.00,0.00,14.50,10.20,54.40,19.10,5.50,1.00,11.00,1002.50,13.30,27.31,4.60
27/10/2013,293.00,7.20,289.00,16.50,512.00,0.00,12.30,7.60,46.90,16.20,9.10,4.60,11.40,1002.30,13.60,28.24,5.70
28/10/2013,115.00,1.70,61.00,11.80,368.00,0.00,8.60,6.20,67.00,13.80,4.00,-0.10,10.70,1013.60,9.60,24.40,6.20
29/10/2013,51.00,3.80,80.00,11.80,419.00,0.00,10.50,7.80,66.00,16.30,1.50,-2.10,9.70,1015.60,13.30,27.42,4.00
30/10/2013,245.00,3.90,53.00,10.80,327.00,2.60,13.70,9.80,57.80,19.10,1.90,-2.70,11.10,1011.90,8.40,21.43,4.20
31/10/2013,290.00,1.90,198.00,11.30,360.00,0.00,13.60,11.80,79.50,19.90,9.00,6.00,13.20,999.80,13.00,27.24,3.40
11/01/2013,237.00,4.30,212.00,10.80,254.00,6.80,8.30,7.10,83.20,13.70,7.40,6.90,12.90,1006.20,4.80,17.69,4.60
11/02/2013,265.00,0.60,79.00,9.80,305.00,0.00,10.00,8.60,82.20,16.40,0.20,-2.20,9.90,1010.20,12.60,28.25,2.90
11/03/2013,20.00,2.60,75.00,15.40,502.00,0.00,11.40,10.30,85.70,16.10,5.60,1.80,12.20,1016.70,8.90,24.55,3.60
11/04/2013,6.00,1.80,91.00,8.80,232.00,0.00,12.90,11.20,80.20,21.90,2.30,-1.50,11.70,1009.90,12.10,27.90,3.80
11/05/2013,318.00,1.70,338.00,9.30,413.00,0.00,17.60,12.30,50.10,24.00,5.40,0.60,13.20,1011.00,11.90,26.82,4.10
11/06/2013,220.00,5.70,210.00,10.30,316.00,0.00,10.90,10.70,96.80,13.60,10.50,9.90,14.80,1021.20,0.00,9.94,5.40
11/07/2013,34.00,3.80,59.00,11.30,474.00,0.00,12.50,11.10,83.20,18.90,6.00,0.60,13.20,1018.10,11.30,27.58,1.60
11/08/2013,65.00,4.30,230.00,10.80,384.00,0.60,14.40,13.50,89.60,19.90,12.20,11.20,15.70,1010.40,4.20,19.33,4.50
11/09/2013,208.00,3.20,75.00,11.30,487.00,0.00,11.30,10.80,93.10,15.90,10.40,10.00,14.80,1016.40,0.00,13.90,3.70
11/10/2013,88.00,4.20,232.00,16.00,528.00,0.00,15.80,14.00,80.70,27.50,11.30,9.50,14.90,1006.80,8.20,25.46,2.80
11/11/2013,239.00,3.90,238.00,12.40,263.00,0.00,11.50,9.50,75.30,14.20,10.20,9.70,15.40,1022.10,0.00,10.05,6.40
11/12/2013,166.00,2.40,59.00,8.20,248.00,0.00,12.30,9.70,69.10,15.20,9.50,8.80,14.50,1033.60,1.00,13.36,2.20
13/11/2013,26.00,2.60,50.00,11.30,445.00,0.00,11.00,9.20,77.50,15.90,3.00,-3.00,12.00,1032.60,10.70,26.96,2.70
14/11/2013,34.00,4.10,70.00,12.90,591.00,0.00,11.50,9.60,77.00,16.50,3.70,-2.60,12.80,1026.80,12.30,29.44,3.70
15/11/2013,54.00,6.60,70.00,13.40,438.00,0.00,13.40,11.40,77.70,20.10,10.40,8.10,14.70,1017.90,3.30,19.02,4.50
16/11/2013,172.00,1.90,303.00,12.90,444.00,0.00,20.10,14.00,47.50,27.70,7.60,3.40,15.20,1008.60,8.20,27.22,4.30
17/11/2013,20.00,0.90,66.00,10.30,392.00,0.00,14.30,12.50,79.50,17.70,11.20,8.80,16.60,1018.50,1.50,17.18,6.50
18/11/2013,149.00,0.60,82.00,9.30,341.00,0.00,14.50,13.10,84.40,20.90,12.30,11.90,16.70,1020.40,4.80,20.99,3.40
19/11/2013,65.00,5.50,67.00,13.90,715.00,0.00,14.80,13.70,88.30,18.40,13.50,11.90,17.40,1024.60,6.70,20.73,4.40
20/11/2013,85.00,7.30,76.00,13.40,397.00,0.00,15.30,13.50,80.20,21.50,13.50,12.10,17.20,1018.00,10.50,27.83,4.50
21/11/2013,76.00,1.90,218.00,14.90,392.00,2.20,21.50,16.20,55.10,26.60,7.30,3.70,16.80,1009.90,6.00,19.54,5.70
22/11/2013,85.00,4.20,69.00,10.80,466.00,0.00,11.70,11.40,96.70,15.20,11.30,11.30,16.00,1021.90,0.30,11.33,4.40
23/11/2013,31.00,2.70,76.00,8.80,367.00,0.00,14.80,13.50,85.50,20.00,11.50,12.20,15.90,1020.20,1.30,14.44,2.40
24/11/2013,48.00,3.50,69.00,6.70,253.00,0.00,15.90,14.00,79.70,26.90,13.00,13.20,17.00,1008.80,12.60,28.20,3.10
25/11/2013,209.00,5.60,195.00,10.30,367.00,12.60,15.40,13.70,81.80,15.50,10.60,11.70,17.90,1004.20,0.00,4.51,6.00
26/11/2013,203.00,2.80,194.00,8.80,225.00,2.40,10.30,9.50,89.80,14.10,8.90,8.70,13.80,1011.20,0.00,12.49,0.90
27/11/2013,102.00,3.50,63.00,10.80,499.00,2.20,11.20,10.90,95.50,14.50,9.30,9.40,14.20,1018.60,0.00,11.78,2.20
28/11/2013,68.00,5.60,52.00,9.80,280.00,0.00,14.40,13.10,85.40,16.50,10.90,11.60,14.60,1009.90,0.30,14.37,2.00
29/11/2013,62.00,3.90,311.00,14.40,389.00,0.00,14.60,12.70,78.60,22.50,4.30,2.30,13.30,996.60,5.90,22.72,2.40
30/11/2013,301.00,4.50,296.00,19.00,449.00,0.00,15.00,11.70,64.60,22.00,14.40,12.70,15.10,991.60,9.20,26.11,3.80
12/01/2013,293.00,6.50,185.00,16.50,416.00,0.00,17.20,10.00,32.80,20.90,4.30,-0.10,13.50,1006.20,7.00,26.83,6.50
12/02/2013,34.00,2.70,74.00,8.80,408.00,0.00,14.00,11.30,70.40,22.30,5.70,2.10,13.90,1020.80,13.60,31.03,5.90
12/03/2013,76.00,6.40,76.00,10.30,394.00,0.00,15.80,13.80,78.70,20.70,12.40,10.00,16.30,1019.90,13.70,32.29,5.70
12/04/2013,234.00,1.90,219.00,10.80,283.00,0.00,14.40,12.90,82.80,22.20,11.00,8.50,17.50,1015.80,7.80,27.79,6.10
12/05/2013,231.00,4.40,84.00,8.80,297.00,0.00,16.00,14.60,85.60,23.80,10.00,9.10,18.20,1010.30,7.30,25.30,5.30
12/06/2013,9.00,2.50,342.00,10.30,367.00,0.00,15.70,15.50,97.60,29.60,13.60,14.10,19.20,1002.40,8.10,26.22,4.70
12/07/2013,6.00,2.80,327.00,14.90,387.00,0.00,23.70,14.60,32.10,26.10,15.40,11.30,20.30,995.20,11.80,29.60,6.20
12/08/2013,357.00,2.50,206.00,8.80,356.00,8.60,18.90,13.70,52.90,24.10,14.00,10.90,20.10,997.70,5.20,18.33,8.00
12/09/2013,237.00,3.30,192.00,8.80,221.00,2.40,14.50,12.30,75.90,20.60,11.70,10.20,17.40,1008.60,7.90,20.61,5.30
12/10/2013,248.00,1.50,62.00,9.80,348.00,0.00,14.90,13.40,84.00,19.60,13.40,13.40,17.90,1013.50,3.00,18.00,4.10
12/11/2013,324.00,1.40,81.00,9.30,304.00,0.00,15.50,14.50,89.00,22.50,13.80,12.30,17.20,1009.90,9.20,26.41,3.80
12/12/2013,76.00,5.00,66.00,11.80,431.00,0.00,17.80,15.50,77.00,23.60,11.80,7.90,17.80,1007.40,8.50,26.48,5.30
13/12/2013,214.00,4.20,226.00,12.40,258.00,0.00,15.10,13.30,80.10,25.60,12.10,10.90,18.10,1008.60,7.40,24.16,5.40
14/12/2013,48.00,1.10,73.00,10.30,286.00,0.00,16.40,14.10,76.20,21.50,10.60,8.70,18.60,1015.40,12.80,29.42,5.30
15/12/2013,217.00,5.60,206.00,9.30,329.00,0.00,18.10,15.40,74.10,24.50,7.80,6.30,18.20,1015.70,5.40,22.08,5.30
16/12/2013,155.00,1.90,83.00,9.80,356.00,3.40,17.70,14.80,71.60,22.30,14.60,13.00,19.10,1008.80,1.50,15.54,4.00
17/12/2013,214.00,6.10,192.00,12.40,266.00,4.60,11.80,11.50,95.60,15.50,11.20,7.90,17.30,1013.10,0.40,12.43,4.20
18/12/2013,73.00,3.10,64.00,13.90,398.00,7.00,14.80,12.40,74.40,21.60,7.80,4.60,15.60,1011.60,10.70,28.53,2.30
19/12/2013,200.00,3.70,188.00,11.80,335.00,0.60,11.30,10.40,89.30,16.60,10.10,10.00,15.70,1015.10,4.50,18.76,5.40
20/12/2013,54.00,5.10,67.00,9.80,431.00,0.00,14.30,11.60,70.90,21.80,4.70,2.40,13.90,1017.10,10.50,29.35,3.60
21/12/2013,316.00,7.20,182.00,18.50,458.00,1.40,21.40,11.70,23.20,24.30,14.00,12.90,16.60,1000.60,1.50,10.39,5.20
22/12/2013,85.00,2.80,198.00,10.30,277.00,0.00,11.90,9.20,67.60,18.20,8.10,7.60,14.80,1014.10,8.90,23.62,5.90
23/12/2013,54.00,3.90,73.00,7.70,333.00,0.20,13.90,10.00,57.70,21.00,6.50,2.80,14.50,1014.20,9.40,28.13,4.50
24/12/2013,91.00,6.00,305.00,16.50,502.00,0.00,15.80,14.40,85.20,26.20,13.90,13.30,17.20,1004.90,3.50,11.81,5.50
25/12/2013,225.00,3.40,289.00,13.90,407.00,14.20,21.50,14.90,45.40,24.90,12.30,7.40,16.60,998.20,5.70,17.39,4.40
26/12/2013,234.00,6.40,217.00,10.80,342.00,4.40,13.20,12.90,96.70,18.40,12.20,11.60,15.90,1010.70,1.10,14.03,5.30
27/12/2013,318.00,1.40,206.00,8.20,346.00,5.40,13.40,11.80,81.50,15.90,12.50,13.30,16.30,1016.70,0.00,10.70,2.80
28/12/2013,234.00,3.40,82.00,9.80,415.00,15.60,13.70,13.60,99.30,18.80,13.00,13.10,15.80,1014.40,0.00,6.76,2.60
29/12/2013,57.00,4.80,71.00,9.80,415.00,2.60,16.90,16.70,97.50,18.20,13.60,14.50,17.00,1008.80,0.00,6.54,1.70
30/12/2013,76.00,5.90,296.00,10.80,327.00,0.20,16.50,16.30,97.50,22.60,15.30,14.20,17.10,997.50,1.40,15.48,0.80
31/12/2013,34.00,1.50,98.00,11.30,268.00,0.00,14.50,10.90,61.20,22.90,8.50,5.50,14.00,1003.80,12.10,30.50,3.40
1/01/2014,45.00,4.80,30.00,16.50,449.00,0.00,15.20,11.60,62.60,23.50,6.60,4.70,14.30,1004.30,5.00,21.30,6.00
1/02/2014,43.00,2.40,336.00,17.50,550.00,0.00,15.10,11.40,60.80,23.60,12.40,9.40,14.90,1004.00,3.70,17.78,4.80
1/03/2014,355.00,8.70,320.00,20.10,597.00,0.00,18.90,15.10,64.20,26.40,15.10,13.90,16.10,987.20,10.10,29.20,5.80
1/04/2014,85.00,6.70,322.00,13.90,362.00,0.00,17.40,14.50,71.60,23.80,10.50,5.60,16.30,1000.10,5.60,20.49,7.90
1/05/2014,82.00,2.80,278.00,20.10,522.00,0.60,22.70,17.00,53.60,25.30,11.60,8.00,16.60,987.50,13.50,29.98,4.60
1/06/2014,298.00,2.20,64.00,13.90,454.00,0.60,19.90,12.50,36.80,23.50,13.60,9.50,16.70,1003.90,14.70,32.92,6.90
1/07/2014,42.00,1.60,296.00,15.40,419.00,0.00,13.80,13.70,98.20,24.70,12.40,10.50,17.50,1003.00,8.60,23.00,8.10
1/08/2014,54.00,1.80,194.00,17.00,649.00,0.80,18.50,12.60,46.50,21.00,10.90,6.90,17.10,997.10,8.40,22.30,5.10
1/09/2014,220.00,5.30,209.00,12.90,324.00,0.00,12.20,9.40,67.20,17.20,9.70,7.80,15.30,1012.00,5.80,22.11,6.30
1/10/2014,99.00,1.50,74.00,9.80,236.00,0.00,14.70,11.60,66.90,21.50,4.60,3.00,15.10,1014.70,11.90,31.89,4.60
1/11/2014,65.00,4.80,64.00,12.40,482.00,0.00,16.60,13.90,72.40,20.60,8.00,5.60,17.20,1016.80,3.00,17.38,5.20
1/12/2014,17.00,2.80,284.00,16.00,408.00,0.00,19.80,13.00,41.40,25.40,10.00,7.20,17.40,1002.00,2.40,18.44,3.40
13/01/2014,203.00,9.30,180.00,15.40,463.00,0.00,13.80,10.60,65.20,17.70,8.00,3.70,15.80,1001.30,12.70,28.58,5.60
14/01/2014,186.00,2.70,102.00,11.80,241.00,0.00,13.80,10.20,60.20,22.30,4.00,1.90,15.60,1010.60,9.20,24.60,5.50
15/01/2014,46.00,4.30,95.00,12.40,362.00,0.00,14.50,11.40,66.40,23.00,8.50,4.30,16.90,1020.00,12.60,30.45,4.60
16/01/2014,321.00,1.80,192.00,21.60,582.00,0.00,23.00,15.70,42.60,31.60,8.90,6.10,18.00,1004.70,4.40,17.46,6.10
17/01/2014,161.00,0.80,199.00,19.00,628.00,0.00,13.50,10.40,65.70,18.20,7.00,3.30,17.20,1003.00,14.10,29.22,6.60
18/01/2014,237.00,3.20,71.00,13.90,380.00,0.00,11.50,7.60,54.00,19.00,6.50,4.10,15.30,1016.90,9.80,23.93,5.80
19/01/2014,144.00,1.00,290.00,14.90,367.00,0.00,18.50,14.60,62.90,26.20,11.50,9.50,17.40,1005.20,12.10,30.40,5.00
20/01/2014,68.00,5.30,71.00,12.40,617.00,6.40,14.80,12.00,70.20,17.70,10.70,7.00,18.70,1009.30,0.00,13.07,6.90
21/01/2014,82.00,5.90,61.00,10.80,512.00,0.60,13.80,13.60,98.00,16.90,12.90,12.70,16.50,1006.30,0.10,9.21,3.70
22/01/2014,54.00,6.30,302.00,17.50,554.00,0.00,14.60,13.00,82.80,25.50,12.80,12.40,16.00,1002.00,11.20,29.51,1.90
23/01/2014,312.00,5.40,323.00,16.50,369.00,0.00,17.20,10.20,35.00,23.90,9.40,4.00,15.50,1002.30,8.40,23.26,7.20
24/01/2014,71.00,2.30,58.00,11.80,607.00,0.00,14.80,12.50,75.50,19.80,3.20,0.70,14.30,1014.20,10.20,28.46,6.20
25/01/2014,59.00,8.10,57.00,12.40,577.00,0.00,16.40,14.20,77.70,22.50,13.10,11.90,17.50,1016.90,9.70,26.91,4.20
26/01/2014,40.00,8.30,217.00,22.10,508.00,3.20,21.00,13.60,38.70,23.90,14.90,12.20,18.30,1001.60,0.00,6.26,6.10
27/01/2014,268.00,3.10,211.00,10.80,255.00,0.00,11.60,9.70,76.50,18.00,7.80,7.60,14.30,1020.20,10.90,24.59,4.70
28/01/2014,164.00,0.70,180.00,7.70,261.00,0.00,12.00,10.30,79.20,22.20,3.20,0.40,13.70,1021.80,14.00,29.68,4.30
29/01/2014,62.00,5.20,48.00,13.90,562.00,0.00,18.00,14.00,61.90,24.30,10.50,5.90,16.40,1017.80,11.80,27.84,4.80
30/01/2014,239.00,2.30,203.00,14.90,449.00,0.00,17.60,15.80,81.90,21.20,14.90,13.80,18.40,1013.00,3.40,17.67,6.50
31/01/2014,71.00,3.10,73.00,11.80,455.00,0.00,14.30,12.50,80.50,17.50,11.40,8.90,17.10,1019.00,0.00,12.39,3.90
2/01/2014,88.00,3.20,81.00,9.30,235.00,0.00,15.30,13.80,83.30,20.00,14.30,14.30,17.70,1014.50,3.30,17.09,2.80
2/02/2014,254.00,1.30,72.00,9.80,289.00,0.00,15.30,13.70,82.90,21.00,10.30,7.40,17.50,1020.00,7.60,22.42,3.50
2/03/2014,48.00,2.80,80.00,11.30,487.00,0.00,15.80,14.10,82.20,22.50,8.10,3.80,16.40,1022.40,13.00,29.66,4.00
2/04/2014,62.00,4.90,206.00,11.30,503.00,0.00,16.50,15.10,85.10,26.40,13.60,12.00,18.20,1014.50,11.80,28.11,5.10
2/05/2014,226.00,5.40,210.00,14.40,346.00,1.60,15.70,13.90,81.20,16.30,13.10,12.00,18.80,1012.90,0.00,5.54,6.50
2/06/2014,304.00,0.60,58.00,11.30,366.00,0.00,13.70,11.30,73.30,19.70,8.10,3.70,15.40,1025.30,12.80,26.00,1.40
2/07/2014,31.00,3.00,54.00,15.40,502.00,0.00,13.50,10.70,68.90,20.20,7.10,0.70,15.20,1022.70,4.00,18.69,4.80
2/08/2014,228.00,4.40,204.00,9.80,492.00,0.00,14.50,13.20,85.50,22.40,11.30,7.90,17.10,1017.40,6.40,18.53,4.10
2/09/2014,203.00,5.30,206.00,10.30,457.00,0.00,13.20,12.90,96.30,18.60,12.40,11.90,17.30,1022.10,4.20,15.85,4.20
2/10/2014,206.00,2.90,112.00,8.20,303.00,0.00,12.90,10.70,74.70,20.80,12.40,12.30,17.00,1020.10,8.00,23.84,3.30
2/11/2014,138.00,1.90,81.00,9.30,214.00,0.00,13.10,11.80,84.80,20.20,12.40,12.60,18.10,1007.10,8.40,23.31,5.00
2/12/2014,228.00,1.60,181.00,9.80,240.00,29.40,15.60,14.00,82.70,21.60,8.50,5.20,18.20,1001.90,5.20,16.14,4.30
13/02/2014,51.00,1.40,68.00,7.70,220.00,1.20,13.10,12.40,91.30,20.40,8.60,5.90,15.30,1000.30,4.00,17.21,2.80
14/02/2014,267.00,1.00,41.00,9.80,312.00,0.00,14.50,14.20,96.20,21.80,12.70,11.10,16.70,1002.10,7.80,22.30,2.90
15/02/2014,46.00,4.50,59.00,9.80,310.00,0.00,15.10,13.20,79.70,20.90,13.60,12.90,16.90,1010.60,9.10,24.27,4.20
16/02/2014,228.00,1.60,70.00,12.40,476.00,0.00,16.00,15.20,91.40,22.60,11.60,8.50,17.40,1019.80,6.70,22.62,4.80
17/02/2014,68.00,4.70,315.00,10.80,401.00,0.40,19.30,17.10,79.30,27.80,15.60,14.30,18.30,1014.10,2.90,13.82,4.40
18/02/2014,29.00,5.40,346.00,12.40,303.00,0.00,20.60,15.90,58.60,33.10,17.10,14.50,18.00,1009.00,11.40,25.62,4.50
19/02/2014,155.00,0.60,51.00,8.20,335.00,0.00,16.60,15.40,87.40,20.50,14.80,14.20,19.20,1019.50,4.70,16.86,6.90
20/02/2014,43.00,2.30,75.00,7.70,216.00,0.00,15.90,15.70,98.00,22.10,15.50,15.50,19.10,1018.90,5.60,17.12,3.50
21/02/2014,34.00,2.10,339.00,12.40,326.00,0.00,15.30,15.30,100.00,26.40,15.00,15.50,19.40,1012.50,1.00,11.37,3.30
22/02/2014,282.00,5.10,281.00,21.10,475.00,0.40,26.10,16.70,34.00,31.00,15.40,14.70,19.20,993.60,12.80,26.01,3.20
23/02/2014,192.00,7.30,185.00,18.00,241.00,7.60,9.80,9.00,89.20,18.90,9.60,6.50,17.40,999.90,7.80,18.28,8.20
24/02/2014,45.00,3.90,72.00,12.90,423.00,0.00,10.00,8.80,83.90,26.90,4.00,0.30,12.70,1012.60,12.80,26.00,3.40
25/02/2014,208.00,1.80,56.00,11.80,506.00,0.40,12.30,11.00,84.60,16.20,8.90,5.80,15.40,1018.20,0.10,9.69,5.40
