Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
22/03/2018,90.00,1.40,287.00,14.40,256.00,78.80,17.30,16.80,94.50,17.30,15.50,13.60,1018.10,0.00,2.52,1.20
23/03/2018,228.00,3.00,48.00,8.20,254.00,14.80,12.20,11.70,94.30,16.80,12.20,12.40,1024.30,0.00,4.55,0.90
24/03/2018,76.00,2.90,31.00,12.90,404.00,0.20,16.70,15.60,88.10,19.70,12.20,13.00,1021.10,6.10,14.83,1.80
25/03/2018,236.00,1.80,17.00,7.20,167.00,0.00,12.80,12.30,94.40,20.90,10.70,8.40,1020.20,9.20,16.59,2.00
26/03/2018,197.00,0.90,36.00,8.20,259.00,0.00,13.10,12.40,92.00,20.80,10.30,7.60,1023.40,10.30,18.18,2.20
27/03/2018,197.00,1.60,19.00,18.00,517.00,10.20,14.20,13.70,94.30,21.70,11.60,9.60,1022.50,1.40,9.65,2.40
28/03/2018,186.00,1.40,360.00,14.40,180.00,0.20,14.50,14.20,96.20,21.60,14.00,12.90,1020.40,8.70,16.89,2.50
29/03/2018,208.00,2.10,236.00,11.80,238.00,0.20,15.30,14.30,89.10,21.70,10.70,8.90,1017.90,3.80,12.84,2.60
30/03/2018,150.00,1.40,35.00,7.20,204.00,0.20,12.30,11.80,94.40,19.60,9.80,7.20,1018.90,10.50,17.52,2.40
31/03/2018,245.00,1.30,255.00,12.40,307.00,0.00,13.90,13.60,96.30,21.70,10.20,7.70,1011.60,8.30,14.42,3.00
1/04/2018,220.00,3.10,242.00,11.30,312.00,0.00,14.70,11.30,63.30,19.80,6.80,4.50,1019.60,10.80,17.71,2.60
2/04/2018,242.00,4.40,245.00,12.40,288.00,0.40,16.30,12.00,56.80,18.90,10.60,6.80,1019.20,2.10,10.86,2.60
3/04/2018,296.00,0.80,22.00,5.70,232.00,0.00,16.60,15.60,89.80,22.60,13.40,11.50,1013.20,5.20,12.36,2.20
4/04/2018,242.00,5.80,232.00,16.50,626.00,0.00,16.60,12.50,59.40,20.70,12.30,8.70,1012.90,5.70,13.42,2.80
5/04/2018,236.00,3.00,252.00,14.40,233.00,0.20,18.00,14.00,61.70,23.80,15.80,13.00,1015.10,10.50,16.40,3.00
6/04/2018,9.00,0.50,250.00,9.80,205.00,0.00,13.60,13.10,93.70,19.10,8.90,4.70,1016.10,10.40,16.01,3.30
7/04/2018,256.00,0.90,241.00,13.90,253.00,0.00,16.10,14.00,77.70,21.70,12.40,8.90,1011.70,10.30,15.39,2.80
8/04/2018,40.00,0.70,219.00,12.40,245.00,0.00,13.90,12.80,87.30,20.10,12.20,7.80,1016.80,3.10,11.69,2.20
9/04/2018,276.00,1.60,13.00,10.80,261.00,24.20,13.50,12.40,87.40,19.90,10.60,6.30,1010.30,3.50,8.73,1.70
10/04/2018,161.00,3.80,179.00,16.50,465.00,0.20,11.60,8.00,57.80,12.50,10.70,9.20,995.90,0.00,3.10,1.80
11/04/2018,217.00,4.30,215.00,13.90,421.00,0.00,9.00,5.20,50.90,16.20,5.60,2.40,1006.70,10.30,14.65,2.40
12/04/2018,270.00,3.00,226.00,15.40,314.00,0.00,8.00,5.40,64.00,15.10,2.50,-3.00,1009.70,2.80,9.18,1.70
13/04/2018,217.00,1.50,219.00,8.80,172.00,0.00,11.30,8.60,67.40,16.50,6.20,2.40,1008.90,4.60,10.20,2.10
14/04/2018,295.00,1.70,97.00,5.70,133.00,0.00,12.30,10.70,80.80,14.60,10.40,9.60,1013.30,0.00,5.01,1.60
15/04/2018,26.00,1.70,249.00,6.70,186.00,27.20,12.30,9.90,71.60,16.50,10.40,8.20,1017.00,2.00,8.72,1.70
16/04/2018,34.00,3.20,273.00,16.50,266.00,2.40,16.00,14.60,85.00,19.70,10.50,10.60,1000.80,7.50,10.90,2.40
17/04/2018,48.00,1.40,234.00,12.40,249.00,0.40,14.60,13.60,88.40,18.50,8.30,4.30,1004.00,3.80,6.29,1.30
18/04/2018,223.00,1.40,241.00,14.40,449.00,0.00,10.40,8.90,80.90,15.10,8.00,3.50,1007.80,6.60,11.63,1.80
19/04/2018,228.00,5.20,245.00,13.40,361.00,0.00,13.70,10.40,63.50,19.00,6.80,3.40,1017.00,8.60,12.64,1.60
20/04/2018,332.00,1.40,334.00,8.80,166.00,0.00,14.30,12.30,77.40,20.00,8.80,4.20,1011.90,5.30,8.85,2.30
21/04/2018,242.00,1.30,279.00,12.40,373.00,0.00,12.50,11.40,86.30,19.70,8.70,3.70,1008.90,9.10,13.47,3.50
22/04/2018,200.00,3.30,248.00,9.80,211.00,0.00,11.80,8.90,65.30,17.90,9.10,4.10,1016.90,10.10,13.49,3.30
23/04/2018,237.00,0.90,355.00,7.70,166.00,0.00,9.40,8.80,91.40,18.30,4.00,0.20,1021.90,10.00,13.27,1.40
24/04/2018,225.00,1.20,234.00,15.40,336.00,0.00,12.80,10.00,67.80,17.70,5.40,0.60,1018.00,4.40,8.79,1.60
25/04/2018,225.00,1.50,231.00,12.90,224.00,0.20,12.40,9.50,66.40,19.50,5.40,0.60,1019.90,10.00,12.60,2.00
26/04/2018,270.00,0.80,208.00,4.60,119.00,0.00,10.60,9.10,80.70,17.50,4.90,0.20,1021.50,9.70,12.53,1.70
27/04/2018,268.00,1.00,8.00,5.70,168.00,0.40,11.10,10.20,88.10,16.00,6.70,2.00,1019.20,1.40,6.82,1.50
28/04/2018,231.00,1.90,276.00,7.20,172.00,18.40,13.40,12.80,93.00,16.00,11.10,11.70,1012.10,0.00,2.91,1.00
29/04/2018,1.00,0.80,258.00,5.10,114.00,2.60,14.20,13.90,96.70,17.90,13.40,13.10,1005.80,0.00,4.75,0.40
30/04/2018,293.00,0.70,359.00,6.20,155.00,4.80,15.30,15.00,96.70,18.70,13.60,10.50,1002.70,0.90,5.90,0.40
1/05/2018,-,-,28.00,5.10,184.00,0.00,12.60,12.30,95.70,17.30,10.30,7.70,1005.70,10.00,11.49,1.00
2/05/2018,239.00,2.70,1.00,5.10,180.00,0.00,12.90,12.10,90.50,17.10,10.60,6.90,1016.40,9.10,10.49,1.30
3/05/2018,206.00,2.30,26.00,5.10,144.00,0.00,12.00,10.80,85.60,17.60,11.00,9.30,1023.30,6.90,10.85,0.90
4/05/2018,265.00,1.20,154.00,4.10,131.00,0.00,12.70,12.00,91.10,17.90,10.00,6.10,1026.50,4.70,10.03,0.80
5/05/2018,358.00,0.90,12.00,17.00,347.00,6.00,13.50,12.30,86.60,17.70,12.80,12.00,1024.80,1.50,6.83,1.40
6/05/2018,262.00,1.00,8.00,16.00,438.00,1.00,12.70,11.80,89.80,19.00,9.90,6.10,1017.50,8.40,10.81,1.20
7/05/2018,242.00,9.30,232.00,15.40,530.00,0.00,12.30,9.10,62.80,16.80,10.50,5.70,1018.20,4.60,7.37,1.30
8/05/2018,304.00,4.80,222.00,8.80,207.00,0.00,16.00,12.90,67.70,18.30,12.10,9.80,1020.90,2.90,6.72,1.10
9/05/2018,225.00,3.20,245.00,11.30,202.00,0.00,15.10,12.50,72.10,20.40,8.20,4.30,1024.90,9.10,10.95,2.50
10/05/2018,287.00,1.30,200.00,3.60,107.00,7.40,9.30,8.50,89.20,15.20,6.40,1.70,1026.70,0.00,4.94,1.80
11/05/2018,68.00,0.90,47.00,10.30,200.00,2.80,14.00,13.70,96.60,17.90,9.30,6.80,1018.50,0.50,3.73,1.10
12/05/2018,82.00,2.40,133.00,10.30,208.00,15.40,12.70,12.60,98.10,16.30,10.00,6.00,1017.40,0.10,4.46,0.90
13/05/2018,203.00,4.60,267.00,10.80,179.00,0.40,9.40,9.00,94.60,15.90,9.10,4.70,1014.60,2.00,5.55,0.70
14/05/2018,200.00,2.60,122.00,9.30,210.00,1.00,11.80,10.90,89.10,19.10,8.30,4.20,1017.50,4.80,7.91,0.40
15/05/2018,270.00,2.00,219.00,5.10,126.00,16.00,12.60,11.90,91.80,14.30,11.60,9.50,1014.10,0.00,2.32,0.70
16/05/2018,324.00,0.60,272.00,18.00,342.00,18.60,14.20,14.00,97.30,16.90,12.30,11.40,1000.30,1.10,3.00,0.70
17/05/2018,192.00,0.90,255.00,12.40,222.00,0.00,8.30,7.50,88.30,13.20,5.10,1.80,1007.90,4.60,6.79,0.50
18/05/2018,214.00,1.10,335.00,4.10,107.00,10.40,7.40,7.00,94.20,14.60,4.00,0.80,1012.30,2.70,5.28,0.90
19/05/2018,225.00,1.30,239.00,10.80,195.00,0.00,10.60,10.40,96.70,17.10,7.40,4.30,1006.60,8.30,9.27,1.00
20/05/2018,197.00,0.80,15.00,13.40,316.00,0.60,7.50,7.00,92.80,16.70,4.40,0.60,1009.00,7.40,9.04,0.90
21/05/2018,237.00,2.60,217.00,12.90,317.00,0.00,11.20,9.50,79.20,14.30,7.60,5.20,1002.00,8.00,8.99,0.40
22/05/2018,220.00,1.60,353.00,15.40,379.00,8.00,7.40,6.40,86.10,15.30,3.60,-0.10,1002.10,3.80,6.44,0.60
23/05/2018,223.00,2.70,221.00,11.30,236.00,0.00,7.30,6.70,91.50,12.10,6.00,1.50,991.40,4.10,6.72,0.00
