Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,ET10_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
14/12/2011,68,5.1,49,11.3,521,3.2,16.6,16.2,95.5,19,14.9,14.5,18,1007.8,0,7.61,6.3
15/12/2011,88,5.4,208,10.3,473,21.4,16.4,14.9,84.2,19,14.8,14.1,16.2,1001.2,0,10.42,1.7
16/12/2011,223,5.6,213,14.9,563,5.2,11.6,11.4,97.3,13.4,11.4,11.3,13.4,1004.9,0,7.9,2.7
17/12/2011,248,4.5,214,10.3,341,0,10,8.6,81.5,15,8.9,8.6,12,1013.4,3.3,16.46,1.6
18/12/2011,220,3.8,173,9.8,291,0,11.5,9.5,76.2,15.5,9.5,9.4,12.9,1017.5,0.8,18.99,3.4
19/12/2011,194,3.3,212,8.2,211,0,11.3,9.8,81.4,16.8,8.6,8,13.3,1019.7,9.2,26.09,3.6
20/12/2011,45,1.1,75,8.2,252,0,12.4,10.1,73.2,18.7,4.3,1.3,13.1,1023.3,9,28.95,4.4
21/12/2011,48,3.1,60,9.8,395,0,13.8,11.6,75.7,18.2,9.6,5.2,15,1030,9.2,28.39,4.5
22/12/2011,34,3.4,54,9.8,262,0,13.9,12.1,79.8,19.8,10.2,8.3,15.3,1029.7,11.4,33.48,5.1
23/12/2011,62,3,63,9.3,358,0,15.7,13.8,79.6,20.6,7.6,4.7,15.8,1026.7,12.3,33.13,5.7
24/12/2011,59,4.9,56,12.9,527,0,16.1,13.5,72.7,20.3,11.1,7.9,16.6,1024.2,11.9,32.81,5.6
25/12/2011,51,4.2,74,11.8,403,0,17.3,15,77.4,21.2,13.3,13.5,17.5,1022.3,10,31.62,6.4
26/12/2011,54,1.8,57,11.8,443,0,16.1,14.3,80.7,21.8,14.7,14.3,18.6,1019.6,11.5,32.82,6.2
27/12/2011,31,2.8,60,9.8,266,0,17.2,15.5,82.6,25.8,15.1,14.6,19,1013.2,11.7,33.83,6.7
28/12/2011,225,3.9,102,8.8,250,0,20.4,14.3,47.7,26.3,11.5,9.9,18.8,1011.3,1.5,21.76,7
29/12/2011,79,1.2,29,8.2,366,1.2,18.2,15.8,76.6,21.7,11.4,9.4,18.6,1008.7,0,10.69,5.2
30/12/2011,214,4.8,231,11.8,172,0.6,13.7,12,80.9,14.9,13.2,12.1,16.3,1014.7,0,5.67,2.6
31/12/2011,57,0.8,42,7.2,298,0,13.5,12.2,85.2,17,11.2,10.5,15.6,1017.4,0,14,1.4
1/01/2012,51,4.9,68,8.8,371,0,15.9,13.7,77.1,22.2,8.2,5.6,15.1,1005,12.1,33.96,2.8
2/01/2012,194,6.3,167,12.9,362,0,12,10.8,85.7,17.5,11.7,11.8,16.5,1010.2,0,17.05,6.1
3/01/2012,203,2.2,53,9.8,352,0,12.5,10.3,74.4,17,10.4,9.2,15.9,1021.4,2.5,17.74,3.6
4/01/2012,62,2.9,70,10.3,352,0,17,14.9,78.4,23.3,8.9,5,16.2,1016.1,13.3,32.5,3.8
5/01/2012,191,1.3,188,14.9,267,0,19.7,17.7,81.3,27.9,12.5,10,18.2,1006.6,2.4,17.92,5.7
6/01/2012,51,2.4,95,8.2,343,0,14.9,13.3,83,20.7,5.9,3.4,16.3,1011.4,2,16.2,4.7
7/01/2012,231,3.4,214,9.3,313,0.2,15.2,14.3,90.6,20.8,14,12,17.5,1009.9,6.3,22.45,2.7
8/01/2012,141,1.6,57,9.8,341,2.6,15.8,13.1,72.2,20.4,11.6,10.5,17.4,1018,7.7,27.3,4.5
9/01/2012,239,4.3,63,10.3,435,0.2,13.5,12.7,90.2,24.1,11.3,11.1,16.8,1011.6,9.1,28.04,5.3
10/01/2012,223,1.7,215,10.8,255,0.4,17,16,89.9,23.1,13.6,14.1,18.7,1003.1,6.3,22.61,6
11/01/2012,287,0.7,71,8.2,306,0,15.5,15.4,98.7,27.1,11.7,9.6,18.9,1001.2,10.3,31.25,4.3
12/01/2012,197,2.6,80,10.3,299,8,15.7,15.1,93.6,23.9,14.7,14.7,19.5,1001.3,5.7,24.2,6.2
13/01/2012,17,2.1,305,14.9,384,0.2,15.7,14.8,90.3,23.4,14.2,13.5,18.6,982,2.6,17.83,5.1
14/01/2012,301,7.6,322,17,515,0,22.8,14.3,34.2,25.5,13.8,10.5,17.7,993.9,12.3,32.5,4.3
15/01/2012,324,6,294,20.1,489,0,18,11.2,38.1,24.1,8.6,5.1,16.6,1002.4,13.5,34.8,8.8
16/01/2012,268,1.5,175,10.8,351,0,14.1,9,46.1,20,3.5,-0.2,15.5,1019.5,13.7,33.52,8.1
17/01/2012,40,3.1,88,12.4,373,0,15.4,11.6,60.2,20.8,7.3,3.8,16,1029.1,14,33.85,6.1
18/01/2012,3,1.3,68,8.8,238,0,16.4,14.9,84.1,26.7,7.4,4.3,17.3,1022.4,12,31.24,6.1
19/01/2012,318,0.9,296,21.1,567,0,16.2,15.8,96,27,9.2,6.5,18.2,1008,5.2,20.06,5.6
20/01/2012,76,6,91,11.8,453,0,17.4,13.1,58.6,21.5,10.3,6.6,17.4,1008.8,13.4,33.3,4.7
21/01/2012,48,3.4,60,17,613,0,15.9,13.3,72.8,20.7,9.8,7.1,17.9,1013.9,8.3,26.84,6.7
22/01/2012,191,7.3,209,16,489,17.8,11.7,9.7,75.4,16.4,10.5,5.8,16.5,1007.3,2.7,12.48,5.6
23/01/2012,259,4.2,216,17,354,0,11.3,8.5,65.8,17.7,6.5,4.4,12,1017.6,4.3,20.16,3.3
24/01/2012,178,3.3,36,8.2,323,0,14,12.1,78.9,20.6,5.7,4,13.6,1021,8.8,28.47,4
25/01/2012,76,3.4,72,8.8,397,0,13.7,11.8,78.9,17.2,12.8,12.9,16,1019,0,9.51,4.5
26/01/2012,54,2.7,296,17.5,604,18.4,17.1,14.3,71.6,28.6,11.2,9.9,15.6,1003.9,8.4,24.07,2.7
27/01/2012,256,3.6,199,21.1,319,0,9.6,7.5,72.5,16.8,4.2,4.1,11.3,1004.6,12.3,28.74,7
28/01/2012,56,1.7,286,13.9,424,0,14.5,10.8,60.9,27.5,3.7,0.9,12.5,1006.3,12,29.44,4.6
29/01/2012,82,7.9,79,11.8,249,1,15.1,13.3,80.5,17.8,10.9,8.4,15.8,1005.3,0,7.98,6.5
30/01/2012,37,3.4,63,13.4,474,0,12.7,11.6,87.2,20.8,9.6,8.1,14.2,1019.4,11.5,29.48,1.7
31/01/2012,338,6,295,14.9,265,1.8,20.8,12.5,31.8,25.3,7.2,4.3,14.4,1006.9,0.1,7.79,5.5
1/02/2012,62,2.8,206,20.1,406,0,18.6,16.3,77.8,28.8,15.8,14.5,16.4,1001.1,3.5,15.23,3.3
2/02/2012,23,0.9,46,9.8,438,0,11.9,10.9,88,17.4,10.3,10.2,14.7,1018.6,1.3,17.33,4.9
3/02/2012,62,4.2,54,13.4,627,0,14.1,11.7,73.9,18.3,10.8,11.3,15.1,1019.8,0.1,12.59,3.5
4/02/2012,62,5.6,49,12.4,568,0,16,14.1,79.9,21.1,13.3,12.7,15.5,1017,4.4,17.64,3.5
5/02/2012,62,5.3,53,11.8,557,0,15.3,15,96.1,17.9,14.6,14.5,16.5,1016.9,0,8.74,4.2
6/02/2012,59,6.6,61,13.4,556,0,16,15.2,91.2,21.3,14.8,14.4,16.4,1018.7,9,26.54,1.9
7/02/2012,45,4.4,65,10.3,490,0,15.5,13.5,78.2,20.8,11.1,8.3,15.9,1020.7,8.6,25.19,5.5
8/02/2012,48,6.7,62,14.9,654,0,16.3,14.3,79.3,20.3,13.9,13.3,17,1018.9,7.6,26.67,5
9/02/2012,79,6.2,67,10.8,423,0,17.1,15.1,79.9,20.9,14.2,13.3,17,1009.2,5.9,21.19,5.9
10/02/2012,192,5.3,192,14.9,272,0.8,12.8,12.1,91.2,16.9,11.8,10.8,16.4,1011.9,0.5,12.48,4.4
11/02/2012,253,2.3,181,9.3,254,0,11.2,10.6,92.3,18.4,10,9.9,15,1017.1,8.4,18.05,2.4
12/02/2012,110,0.9,42,9.3,314,0,12.9,11,78.2,19.3,9.9,8,15.5,1020.2,1.6,18.9,3.3
13/02/2012,93,3.6,75,10.8,461,4.8,14.6,13.1,83.9,17.4,12.6,10.9,16.3,1020,0.5,8.95,3.8
14/02/2012,57,4.7,76,9.8,363,4,13.5,13.3,98.1,14.9,12.9,12,15,1016.6,0,5.14,2.2
15/02/2012,186,3.9,196,8.8,294,0,14.1,13.3,91.1,19.3,13.2,12.9,15.2,1018.3,1,14.53,0.9
16/02/2012,3,2.9,68,11.3,473,0,13.9,12.7,85.8,19.8,10.7,8.4,14.6,1023,13,27.73,2.9
17/02/2012,62,4.3,77,10.3,372,0,15.4,13.2,76.7,21.1,10.3,8.2,14.8,1019.4,12.6,28.24,5
18/02/2012,239,1.7,198,12.4,462,1,16.4,15.3,88.5,23,9.4,6.9,15.6,1014.7,9.9,26.37,5.1
19/02/2012,206,6.1,196,11.3,470,0,11.6,11.4,96.8,15.8,11.4,11.4,15.7,1023.9,0.5,13.52,4.9
20/02/2012,54,4.3,74,11.8,332,0,15.1,13.1,78.6,22.9,10.8,9.7,14.9,1019.3,11.6,27.34,2.6
21/02/2012,45,0.8,317,7.7,188,2.2,16.2,16.1,98.8,26,11.6,9.6,16.1,1012.2,3.3,15.12,5.1
22/02/2012,220,2.9,203,8.8,309,11.6,16.2,15,86.8,20.8,11.5,9.6,15.7,1014.1,2.5,12.82,3.2
23/02/2012,231,0.6,306,18.5,386,0,14,13.8,97.9,27.8,13.1,12.7,15.9,998.5,7.2,20.88,2.3
24/02/2012,68,2.3,193,19.6,371,5,15.7,14.7,89.1,25.2,11.7,9,15.8,1002.9,3.9,14.68,4.9
25/02/2012,26,1.3,189,13.4,282,0,12.9,11.9,88.3,20.1,8.2,6.7,13.9,1013.9,11.7,25.73,3.5
26/02/2012,329,0.7,53,10.3,389,0,12.7,11.4,84.3,17.5,9.8,6.9,14.5,1020.5,1.1,11.59,4.1
27/02/2012,59,3,73,8.2,268,0,14.9,12.5,74,20.7,11.2,8.6,14.3,1023.2,9.3,18.31,2.4
28/02/2012,223,5.7,233,13.9,422,0,12.2,10.4,78.7,17.3,8.2,5.6,13.1,1015.3,7.2,17.31,3.5
29/02/2012,56,6.9,72,11.8,606,25.6,14.5,12.8,81.6,19.5,8.7,6.9,13.6,1005.6,4.1,18.95,3.3
1/03/2012,228,9.5,212,19,543,0.2,9.1,8.7,94.9,16.5,8.7,8.2,11.3,999.5,6.4,18.9,3.5
2/03/2012,318,1.7,238,8.8,350,5.8,10.8,8.4,69.8,17.1,3.6,0.1,10.3,1004.1,4.3,15.66,3.8
3/03/2012,186,6.8,204,19.6,701,5.4,12,11.2,90.6,13.3,9.9,9.8,12.7,1001.7,1.4,8.5,2.8
4/03/2012,223,5.5,199,14.9,379,0,11.2,10.1,85.9,15.9,9.9,9.1,11.9,1016.8,8.4,20.09,1.5
5/03/2012,40,3.3,78,13.9,511,0,11.9,10.6,84.7,18.5,5.6,2.8,11.2,1022,7.9,21,3.5
6/03/2012,54,2.8,288,12.9,315,0,15.3,12.9,74.6,26.1,11.8,11.2,13.9,1014.3,7,18.21,3.3
7/03/2012,234,6.4,208,13.4,413,0.4,14.9,13.8,87.7,15.3,12.9,11,15,1022.3,0,6.45,4.4
8/03/2012,217,1.5,74,7.2,209,0,9.3,8.4,87.3,15.4,5.7,2.8,11.5,1039.6,7.4,15.3,1.2
9/03/2012,20,2.6,49,12.4,593,0,7.6,7,91.4,16.5,2.5,-1.4,9.4,1032.3,10.7,23.8,2.2
10/03/2012,54,6.2,59,15.4,519,0.6,14,12.4,81.6,18.7,7.7,10.4,13.4,1014.8,4.8,16.05,3.4
11/03/2012,99,2,219,13.9,450,2.8,16.1,15.4,92.7,21.5,13.2,11.8,14.9,1001.1,0.2,8.14,2.6
12/03/2012,226,2.9,226,10.8,318,0,12.3,11.3,87.6,18.1,11.1,10,13.5,1009.1,5.9,16.12,2
13/03/2012,206,5.8,181,11.8,337,0.2,11.5,9.7,77.4,15.8,10.3,9.5,13,1024.4,6.4,17.57,3
14/03/2012,34,2.4,82,8.8,249,0,10.6,9.4,85.2,20,5.7,1.1,10.8,1026.9,10.9,21.98,3.1
15/03/2012,191,0.6,183,17,351,0,11.8,11.6,97.4,24.8,5.5,2.4,11.4,1015.3,3.4,12.26,3.3
16/03/2012,23,2.3,46,11.3,467,0,11.6,10.4,85.2,17.7,10.5,9.4,13.1,1027.6,8.5,20.51,2.7
17/03/2012,48,1,63,9.8,236,0,10.9,10.7,97,22,6.1,0.4,11.9,1023.6,10.8,22.48,3.8
18/03/2012,160,0.4,288,16,456,9.2,11.8,11.7,98.8,27.1,3.4,0.7,11.3,1015.7,6.9,17.12,3.2
19/03/2012,245,4.2,208,14.9,302,0.2,9.5,9.2,95.2,14.5,9,8.8,12.2,1023.9,0,10.17,3.2
20/03/2012,186,1.5,52,7.2,198,0,8.9,8.3,91.1,16,6.3,4.2,11.3,1029.1,3.2,12.92,1.7
21/03/2012,29,2.5,46,11.3,372,13.4,9.9,8.4,80.8,17,4.1,1.6,10.6,1022.9,9.2,18.78,1.9
22/03/2012,253,0.9,65,9.3,198,1,14.7,14.7,99.4,22.6,9.8,10.9,14.9,1003,2.4,12.92,2.8
23/03/2012,14,3.8,47,11.3,443,0,14.5,13.5,89,19.5,13.7,13.1,15.1,1006.7,8.3,18.43,1.9
24/03/2012,20,3.1,55,17.5,474,0,16.4,14.4,79.6,28.1,13,12.5,14.8,998.3,7.1,14.22,3.5
25/03/2012,282,1.9,248,17,323,0,15.6,10.4,47.6,21.3,11.7,7.8,13.3,997.3,7.7,14.91,4.5
26/03/2012,107,0.2,64,11.3,292,0,6.9,6.6,94.8,18.7,3,-1.6,10.3,1012.9,10.5,20.01,3.9
27/03/2012,197,0.4,56,9.3,272,0,10.1,9.3,89.7,24.6,5.1,1.9,11.3,1018.2,9.7,19.17,2.8
28/03/2012,175,5.5,170,11.3,287,0.2,12,10.7,84.8,14.2,6.1,3.2,12.6,1027.3,0,6.41,3.3
29/03/2012,11,3.3,44,11.3,339,0,10.1,9.4,90.4,16.6,6,3.7,11.5,1030.8,6.7,13.49,0.8
30/03/2012,349,0.2,67,7.7,235,0,11,10.4,92.3,17.4,9.1,5.2,12.4,1030.1,4.6,13.75,1.9
31/03/2012,197,1,64,6.7,194,0,7.9,7.8,98.8,18,6.4,2.6,11.7,1027.8,8.4,15.04,2
1/04/2012,43,0.8,63,7.2,256,0,11.6,11.6,99.5,18.4,3.5,1.7,11.9,1025.7,7.3,15.93,2
2/04/2012,9,1.8,53,7.2,198,0,11.9,11.3,92.3,19.5,9.1,4.1,13.5,1024.3,6.5,15.07,1.7
3/04/2012,250,2.3,160,5.7,175,0,10.9,10.3,92.5,17.2,6.7,4.3,13.2,1021.8,1,8.5,2.2
4/04/2012,149,0.3,85,7.7,189,0.8,11.9,11.3,92.4,17.4,10.9,7.3,13.8,1022.9,6.4,12.57,1.2
5/04/2012,17,3,61,10.8,359,0,12.3,11.6,91.7,18.7,3.9,0.5,10.9,1024.6,9.7,17.46,1.9
6/04/2012,12,1.2,73,6.2,229,0,10.9,10.6,95.6,19.1,1.6,-1.3,10.3,1024.2,9.8,17.24,2
7/04/2012,48,4.6,63,14.9,626,0,12.5,11.9,93.2,18,4.3,0.7,10.9,1021,7.7,16.96,1.9
8/04/2012,96,2.6,62,9.8,288,0,15.1,13.4,81.6,22,5.6,1.4,11.7,1011.6,10.4,16.79,2
9/04/2012,211,3.2,53,9.8,361,0,13.1,11.8,84.7,20.5,9.1,4.2,13.6,1014.8,7.2,15.21,2.4
10/04/2012,6,6.4,194,17.5,420,18.4,20.1,14.6,51.5,26.6,9.7,7,14.6,1007,2.9,8.59,2.6
11/04/2012,197,2.8,210,9.3,182,9.4,10.4,10.2,97.2,11.2,10,9.8,11.5,1015.7,0,2.73,3.2
12/04/2012,310,1.1,58,6.7,121,0,10.1,9.3,90,14.6,6.8,4.7,11.2,1013.4,2,9.05,0.4
13/04/2012,17,1.1,237,8.8,213,0,10.3,9.8,93,21.4,2.2,0.3,9.8,1007.3,9.6,15.1,1.1
14/04/2012,189,4.3,195,8.8,333,0,12.2,10.9,84.3,15.2,4.8,2.5,11.7,1023,0.9,8,1.9
15/04/2012,37,3.9,45,9.3,236,0,12.2,11.1,86.4,17.7,6.9,5.1,10.7,1024.2,9,14.91,0.7
16/04/2012,256,1.2,183,7.2,273,0,11.7,11.4,96.6,20.4,4.7,1.8,10.6,1025.9,9.3,14.65,1.8
17/04/2012,223,5.4,206,11.8,286,0.2,12.6,12.2,94.8,13.8,10.5,8.7,12.8,1030.8,0,5.31,1.8
18/04/2012,254,1.4,214,8.8,226,0,9.7,8.3,81.6,15.8,6.3,3.8,10.8,1034.6,9.6,14.28,0.7
19/04/2012,259,1.1,166,5.1,139,0,9,7.7,82,16.3,2.5,-0.4,9.1,1038.4,5.8,10.14,1.7
20/04/2012,15,2,69,9.3,267,0,10,9.6,94.9,16.1,3.3,-0.2,9.8,1036,9,13.37,1.2
21/04/2012,237,0.9,185,5.1,173,0,8.7,8.7,100,19,2.5,0.4,9.9,1033.4,9,13.65,1.3
22/04/2012,31,1.8,74,10.3,310,0,9.3,9.2,99.1,16.5,1.9,-0.8,9.4,1032.6,8.7,12.42,1.4
23/04/2012,203,0,54,5.7,139,0,8.7,8.7,100,19.5,2.2,0.2,9.4,1026.6,7.3,13,1.2
24/04/2012,352,0.4,58,5.1,139,0,9.1,9.1,100,20.9,1.4,-1.5,8.6,1024.4,9.2,13.53,1.4
25/04/2012,270,0.7,57,5.1,136,0,8.8,8.7,98.7,19.4,-0.4,-2.5,8.2,1022.2,9.9,13.5,1.4
26/04/2012,144,1.1,25,4.6,243,1.6,8.9,8.9,100,20.4,0.2,-3.2,8,1014.5,8,11.9,1.3
27/04/2012,82,5.6,330,11.8,355,1,13.3,12.5,90.1,22.5,8.2,5.2,11.6,998.5,5.8,9.87,1.4
28/04/2012,206,6.5,195,10.8,273,0,12.4,9.9,71.2,17.2,8.7,4.6,11.4,1010.2,6.8,10.01,1.8
29/04/2012,48,1.7,292,17.5,382,1.4,11.7,10,79.7,21,2.4,-0.6,8.7,1007.4,8,11.49,1.7
30/04/2012,169,1.2,182,18.5,413,0,9.8,8.1,77.2,16.6,4.1,0.6,9.1,1007,9.6,12.32,1.8
1/05/2012,262,3.5,216,18.5,559,1.4,7.8,5.4,67.1,13.2,4.3,1.5,8.4,1021.2,8.4,12.49,1.8
2/05/2012,248,3.9,215,8.8,147,0,7.2,5.6,76.3,12,5.3,3.7,8.4,1031.5,4.9,8.32,2.6
3/05/2012,186,1.1,182,6.7,105,0,3.9,3.9,100,14.6,-1.4,-3.8,6.2,1031.9,9.6,11.46,1
4/05/2012,217,0.8,68,7.2,184,0,9.3,8.4,87.8,16.7,1.2,-1.3,8.7,1036,0,9.52,0.9
5/05/2012,25,1,89,7.7,307,0,9.4,9.1,95.4,11.7,8.1,4.2,10.4,1037.3,0,3.16,0.7
6/05/2012,28,3.5,41,10.8,458,0,10.4,8.9,81.1,12.5,9.3,9.5,10.5,1035.5,0.3,5.12,0.5
7/05/2012,3,2.4,62,10.8,234,0,5.7,5.7,99.8,15.2,1.9,0.7,8.6,1022.2,8,10.68,1.3
8/05/2012,59,1.8,313,7.7,206,0,10.1,7.7,69.9,19.2,1.4,-2.4,7.2,1011.6,1.1,3.43,1
9/05/2012,346,0.3,75,7.2,182,2.6,8.9,8.8,98,12.2,6.6,3.6,9.3,1018.6,0,3.05,1.1
10/05/2012,138,1.2,153,6.2,141,0.8,9.1,9,98.8,11.9,8.9,8.5,10.2,1014.8,0,4.41,0.3
11/05/2012,6,2.1,64,7.2,181,0.6,8.4,8.3,98.6,11.1,6.6,4.8,9.6,1012.8,0,3.88,0.4
12/05/2012,341,0.9,78,7.2,243,0,3.3,3.3,100,13.6,0,-2.1,6.6,1008.7,2,7.36,0.3
13/05/2012,346,2.4,329,8.8,275,0,12.9,9.8,64.3,20,3.7,2.8,8.7,1001.7,6.5,8.92,0.9
14/05/2012,214,0.8,37,8.8,221,0,10.4,8.5,76.3,18.4,9.1,5.1,9.4,997.1,1.7,5.44,1.4
15/05/2012,284,1,173,8.8,277,3,8.6,8.2,94.1,14.7,7.6,4.3,9.3,988.5,4.2,6.08,1.5
16/05/2012,231,4.7,218,18,411,0,5.4,3.9,76.9,10.4,5.4,4.1,7.9,995.3,7.8,8.36,0.9
17/05/2012,282,3.5,34,7.2,228,0,8.7,5.8,61.7,15.7,2.3,-0.8,7.5,1003.7,7.3,9.08,1.4
18/05/2012,284,2.9,206,15.4,565,0,6.7,6.6,98.7,13.7,1.1,-1.6,6.2,1006.7,7.7,9.56,1.2
19/05/2012,228,7.8,233,12.9,331,0,9.1,6.2,62.1,11.4,5.5,3.6,7.8,1013.8,1.4,5.15,1.2
20/05/2012,287,0.4,276,5.7,126,0,0.6,0.6,100,12.5,-3.5,-7.6,4.7,1014.2,8.4,9.54,1.3
21/05/2012,237,2.4,73,6.2,138,0,7.8,6.9,87.3,14.1,-2.3,-5.2,6.2,1019.4,6.1,7.64,0.5
22/05/2012,304,0.3,62,7.2,221,0,0.5,0.5,100,13,-3.4,-6.4,4.4,1024.9,7.5,9.04,0.2
23/05/2012,329,1.4,59,6.2,182,0,2.3,2.3,100,14.1,-0.9,-4.7,5,1026.3,7.9,9.16,0.8
24/05/2012,304,1.1,63,4.6,274,0.2,1.7,1.7,100,18,-2.7,-5.3,4.2,1023,6.3,8,0.7
25/05/2012,208,9.6,184,19,289,0,10.5,8.4,73.2,13.6,1.7,0.4,8.3,1023.9,3.6,5.45,1.1
26/05/2012,40,2.4,35,11.3,493,0,4.9,4.8,98.9,17.1,2.1,-1.1,6.9,1024.4,0,3.17,0.3
27/05/2012,14,6.2,340,19.6,461,2.6,16.4,11.4,50.4,22,4.9,4.7,10.1,1000.6,7.1,7.89,1.7
28/05/2012,23,2.3,196,13.9,297,0,7.9,7.6,95.9,17.3,4.5,1.2,7.9,1004.4,7.4,8.1,2.1
29/05/2012,271,2.2,162,5.7,104,0,4.3,3.4,85.2,11.2,-0.6,-3.5,5.5,1018.7,8.1,8.04,1
30/05/2012,273,1.2,210,10.3,201,0,-0.4,-0.6,95.8,14.1,-4.3,-6.9,3.3,1013.5,5.4,7.43,0.3
31/05/2012,251,1.7,165,8.8,159,0,4.7,4.7,100,15.2,-0.3,-3.6,5.2,1019.3,6,7.43,0.8
1/06/2012,335,1.4,57,6.7,268,0,1.7,1.7,100,12.4,-1.3,-4.6,5.2,1026.6,7.4,8.18,0.6
2/06/2012,248,3,76,5.7,175,0,8.6,8.4,96.6,14.9,1.8,1.4,8,1022.5,4.2,6.36,0.6
3/06/2012,324,6.9,195,18.5,323,0,14.2,9.3,48.3,16.1,0.5,-1,7.5,1011.6,2.3,4.08,0.1
4/06/2012,59,4.3,54,9.8,210,0,5.5,5.4,97.6,12.9,1,-2.6,5.9,1021.5,7.9,8.12,0.9
5/06/2012,172,0.9,198,15.4,342,44.6,6.6,6.1,93.1,15.3,2.9,-0.1,6.4,1002.9,0,1.81,0.3
6/06/2012,250,2.5,210,16,25,7,0.3,0.3,100,0.4,0.2,0,2.5,1002.9,0,0.01,0.9
7/06/2012,0,0,48,3.6,138,25,-4.6,-4.6,97.7,8.3,-5.8,-2.2,3.4,1002.9,8,7.92,0
8/06/2012,9,4.4,314,11.8,267,0.4,5.1,3.4,72.4,10.7,-5.4,-3,3.6,997.8,2.1,5.76,0.4
9/06/2012,357,1.9,75,11.3,177,0,5,3.8,80.9,9.8,-0.6,-2.4,3.2,1000.2,5.9,6.79,0.2
10/06/2012,346,1.4,94,5.7,163,0.2,-1.4,-1.4,99.3,11,-4.3,-5.5,2.2,1010.4,8,7.91,0.2
11/06/2012,293,2.5,167,13.4,414,0.2,5,4.9,98.7,10.6,-3,-4.4,3.1,1008,3.9,4.93,0.4
12/06/2012,231,10,230,15.4,445,0,5.5,2.5,54.8,8.5,3.4,-0.1,3.5,1018.8,0.5,2.58,0
13/06/2012,214,5.5,219,13.4,473,1.2,8.2,5.9,68.3,14.9,-0.6,-3.5,3.9,1017.9,7.9,7.6,1.8
14/06/2012,223,3.9,198,12.9,463,2.2,6.1,5.9,96.6,7.4,6,5.4,6.1,1016,0.1,3.07,1
15/06/2012,242,6.7,227,14.4,491,21.6,4.2,3,80.2,6.9,2.4,0.3,4,1016.9,3.4,5.07,0.3
16/06/2012,259,3.8,200,11.3,173,1.2,4.6,4,89.8,7.6,3.5,2.7,4.8,1023.7,2.6,4.25,0.9
17/06/2012,335,0.4,55,9.3,244,3.4,-3.1,-3.1,98.5,7.1,-5.2,-7.5,2.2,1023.1,4.1,6.47,0.2
18/06/2012,37,2.5,86,7.2,219,0,5,4.8,97.1,9.7,-3,-0.7,4,1008.3,0.2,2.12,0.5
19/06/2012,253,2.8,229,6.7,285,0,4.7,4.7,100,7.3,2.1,0.1,4.8,998.3,0,2.4,0
20/06/2012,256,3.7,233,8.8,207,0,7,6.5,92.2,8.7,4.6,5.1,6.1,1003.9,0,2.94,0
21/06/2012,270,0.8,163,5.7,115,0,6.3,6.1,97.2,11.8,4.1,2.1,5.9,1010.7,6.6,6.49,0.1
22/06/2012,40,1.1,75,6.2,325,0.2,0.1,0.1,100,15.5,-2.5,-4.9,3.3,1015,4,5.38,0.2
23/06/2012,34,7.9,320,21.6,519,3.8,13.1,9.1,55.1,19.9,-0.1,-0.3,6.3,1003.8,4,4.99,1.1
24/06/2012,203,0.8,210,12.4,185,0,2.3,2.1,96.5,10.8,1.5,-0.6,5.7,1011.4,6.8,7.26,1.5
25/06/2012,231,5.7,217,10.8,353,0.2,4.7,3.6,81.4,10.5,0.6,-3.7,4.3,1004.3,7.7,7.33,0.4
26/06/2012,296,5.3,291,14.9,317,0,6.9,4.4,64.1,10.1,-0.1,-3.7,4.2,996.2,6.1,6.65,0.6
27/06/2012,119,1.8,182,12.4,254,0,-0.9,-1.9,78.8,10.9,-5,-7.9,2.1,1002.6,5.1,6.12,0.6
28/06/2012,237,2.8,210,18,584,0,7,3.5,50.5,11.5,-3.4,-6,2.7,1005.9,7.9,7.42,0.9
29/06/2012,251,4.5,204,14.9,315,0,4.5,2.3,64.5,9.6,3.3,1.3,3.3,1021.1,7.4,7.11,1.6
30/06/2012,34,0.8,267,5.1,90,0,1.5,0.9,89.2,9.6,-2.1,-5.8,2.7,1028.8,4,6.53,1.1
1/07/2012,256,1.1,56,5.1,142,0,-2.6,-2.6,97.2,6.9,-5.1,-6.7,2.2,1028.6,0.2,4.05,0.3
2/07/2012,346,0.9,35,10.8,282,1,2.5,2,91.7,8.2,-2.7,-3,3.5,1025.1,0,3.43,0.3
3/07/2012,231,1.7,35,5.1,183,9.5,2.9,2.8,98.9,7.1,2.4,-1.2,4.3,1019,0,2.75,0.3
4/07/2012,990,2.6,-,-,185,25,6,-,-,9,2.8,3.2,-,1015,0,-,0.3
5/07/2012,217,3.3,229,6.2,237,3,5.8,5.7,97.9,7.6,5.7,5.6,6.1,1017.8,0,1.1,0
6/07/2012,214,2.5,217,4.6,113,0,3.1,3.1,99.8,8.3,2.7,2.9,5.3,1020.1,2.1,4.09,0.2
7/07/2012,327,1.3,227,4.1,99,0,1.2,1.2,99.6,11.4,0.3,-0.7,4.2,1020.2,8.1,7.33,0.2
8/07/2012,318,1.1,143,3.6,97,0,2.6,2.2,92.5,11.5,-3.2,-4.4,2.4,1026.5,7.1,7.17,0.3
